ISBN,trove_id,title,author,issued,type,relevance_score,relevance_value,identifier_type,identifier_linktype,identifier_value,start_year,author_processed,type_processed,decade,corpus,recency_score,popularity_score
9780190313340,235128960.0,Psychology for Queensland /  Lorelle Burton [and 5 others],"Burton, Lorelle,  1971-",2013-2019,"Book, Book/Illustrated",9.610252380371094,very relevant,url,restricted,https://nla.gov.au/nla.obj-1871768614,2013.0,"Burton, Lorelle, 1971-",Book/Illustrated,2010.0,"9780190313340 Psychology for Queensland /  Lorelle Burton [and 5 others] Burton, Lorelle, 1971- Book/Illustrated",0.9855072463768116,0.1279896031347664
9780190313340,235569673.0,Psychology for Queensland Units 3&4 / Lorelle Burton (author) ; Karen Marangio (author) ; Roger Edwards (author) ; Vicki Moore (author),"Burton, Lorelle, 1971-",2019,Book,6.3984904289245605,very relevant,,,,2019.0,"Burton, Lorelle, 1971-",Book,2010.0,"9780190313340 Psychology for Queensland Units 3&4 / Lorelle Burton (author) ; Karen Marangio (author) ; Roger Edwards (author) ; Vicki Moore (author) Burton, Lorelle, 1971- Book",0.9927536231884058,0.013986951517087351
9780190313340,253429278.0,Psychology for Queensland Units 3&4 Student book,"Burton, Lorelle",2019,Book,6.004440307617188,very relevant,,,,2019.0,"Burton, Lorelle",Book,2010.0,"9780190313340 Psychology for Queensland Units 3&4 Student book Burton, Lorelle Book",0.9927536231884058,0.0
9781108592451,230372558.0,"Specialist mathematics /  Michael Evans, Kay Lipson, Douglas Wallace, David Treeby","Evans, Michael (Michael Wyndham)",2018-2023,"Book, Book/Illustrated",8.340190887451172,very relevant,url,thumbnail,https://nla.gov.au/nla.obj-3144515427-t,2018.0,"Evans, Michael (Michael Wyndham)",Book/Illustrated,2010.0,"9781108592451 Specialist mathematics /  Michael Evans, Kay Lipson, Douglas Wallace, David Treeby Evans, Michael (Michael Wyndham) Book/Illustrated",0.9915458937198067,0.08290831127714053
9781108592451,230372558.0,"Specialist mathematics /  Michael Evans, Kay Lipson, Douglas Wallace, David Treeby","Evans, Michael (Michael Wyndham)",2018-2023,"Book, Book/Illustrated",8.340190887451172,very relevant,url,restricted,https://nla.gov.au/nla.obj-3144515427,2018.0,"Evans, Michael (Michael Wyndham)",Book/Illustrated,2010.0,"9781108592451 Specialist mathematics /  Michael Evans, Kay Lipson, Douglas Wallace, David Treeby Evans, Michael (Michael Wyndham) Book/Illustrated",0.9915458937198067,0.08290831127714053
9781108592451,234883437.0,Cambridge senior mathematics for queensland specialist maths 3&4 : print bundle (textbook and hotmaths) / Cambridge University Press,,2019,Book,6.004440307617188,very relevant,,,,2019.0,Unknown,Book,2010.0,9781108592451 Cambridge senior mathematics for queensland specialist maths 3&4 : print bundle (textbook and hotmaths) / Cambridge University Press Book,0.9927536231884058,0.0
9780413577801,6950225.0,The life of Galileo / by Bertolt Brecht ; translated by Desmond I. Vesey,"Brecht, Bertolt, 1898-1956",1900-2021,"Book, Book/Illustrated, Audio book, Book/Braille",19.209867477416992,very relevant,url,restricted,http://openlibrary.org/books/OL21340245M,1900.0,"Brecht, Bertolt, 1898-1956",Book/Illustrated,1900.0,"9780413577801 The life of Galileo / by Bertolt Brecht ; translated by Desmond I. Vesey Brecht, Bertolt, 1898-1956 Book/Illustrated",0.8490338164251208,0.4687314115615839
9780648930105,218692388.0,"Power, accountability & rights : WACE politics and law ATAR. author: Stephen King ; editors: Alison Harris & Michael Filer","King, Stephen B.",2016-2021,"Book, Book/Illustrated",7.633111000061035,very relevant,,,,2016.0,"King, Stephen B.",Book/Illustrated,2010.0,"9780648930105 Power, accountability & rights : WACE politics and law ATAR. author: Stephen King ; editors: Alison Harris & Michael Filer King, Stephen B. Book/Illustrated",0.9891304347826086,0.057810255043022576
9781921333569,197319791.0,"VCE Philosophy :  a student text for Units 3 & 4 /  Lenny Robinson-McCarthy, Anna Symes","Robinson-McCarthy, Lenny",2015-2018,"Book/Illustrated, Book",7.884276390075684,very relevant,,,,2015.0,"Robinson-McCarthy, Lenny",Book/Illustrated,2010.0,"9781921333569 VCE Philosophy :  a student text for Units 3 & 4 /  Lenny Robinson-McCarthy, Anna Symes Robinson-McCarthy, Lenny Book/Illustrated",0.9879227053140096,0.06672546136563386
9781305664166,,,,,,,,,,,,Unknown,Unknown,,9781305664166,0.5,0.5
9781488656910,211647537.0,Pearson science S.B. 10 : Australian curriculum / coordinating author : Malcolm Parsons ; authors : Greg Rickard [and twelve others],"Parsons, Malcolm, 1953-",2016-2024,"Book, Book/Illustrated",9.610252380371094,very relevant,,,,2016.0,"Parsons, Malcolm, 1953-",Book/Illustrated,2010.0,"9781488656910 Pearson science S.B. 10 : Australian curriculum / coordinating author : Malcolm Parsons ; authors : Greg Rickard [and twelve others] Parsons, Malcolm, 1953- Book/Illustrated",0.9891304347826086,0.1279896031347664
9781488656910,245372150.0,Pearson science SB 10 /  Malcolm Parsons,"Parsons, Malcolm",2016,"Book/Illustrated, Book",6.751034259796143,very relevant,,,,2016.0,"Parsons, Malcolm",Book/Illustrated,2010.0,"9781488656910 Pearson science SB 10 /  Malcolm Parsons Parsons, Malcolm Book/Illustrated",0.9891304347826086,0.026500622249351145
9781488656910,236592260.0,Pearson Science 10 Student Book with EBook,"Rickard, Greg",2016,Book,6.004440307617188,very relevant,,,,2016.0,"Rickard, Greg",Book,2010.0,"9781488656910 Pearson Science 10 Student Book with EBook Rickard, Greg Book",0.9891304347826086,0.0
9780170452847,245282451.0,Biology WA . Mya Skirving,"Skirving, Mya",2021,"Book, Book/Illustrated",6.751034259796143,very relevant,,,,2021.0,"Skirving, Mya",Book/Illustrated,2020.0,"9780170452847 Biology WA . Mya Skirving Skirving, Mya Book/Illustrated",0.9951690821256038,0.026500622249351145
9780170452847,247685224.0,Biology WA ATAR Units 1 and 2 with 1 Access Code,"Skirving, Mya",2021,Book,6.004440307617188,very relevant,,,,2021.0,"Skirving, Mya",Book,2020.0,"9780170452847 Biology WA ATAR Units 1 and 2 with 1 Access Code Skirving, Mya Book",0.9951690821256038,0.0
9781447990420,228163879.0,"Environmental systems and societies. Andrew Davis, Garrett Nagle","Davis, Andrew, 1968-",2015-2020,"Book, Book/Illustrated",7.36301851272583,very relevant,,,,2015.0,"Davis, Andrew, 1968-",Book/Illustrated,2010.0,"9781447990420 Environmental systems and societies. Andrew Davis, Garrett Nagle Davis, Andrew, 1968- Book/Illustrated",0.9879227053140096,0.04822322455828824
9780730356714,6894460.0,"Outcomes. Ron Ruskin, Lyndall Fitzgibbon ; contributing authors: Kim Proctor, Kathy Steward","Ruskin, Ron, 1947-",1996-2019,"Book, Book/Illustrated",10.940078735351562,very relevant,url,unknown,http://www.jacplus.com.au,1996.0,"Ruskin, Ron, 1947-",Book/Illustrated,1990.0,"9780730356714 Outcomes. Ron Ruskin, Lyndall Fitzgibbon ; contributing authors: Kim Proctor, Kathy Steward Ruskin, Ron, 1947- Book/Illustrated",0.964975845410628,0.17519227037807383
9781488617737,224572710.0,Pearson chemistry 12 :  Western Australia student book,"Quinton, Geoff",2017-2018,"Book, Book/Illustrated",9.610252380371094,very relevant,url,thumbnail,https://nla.gov.au/nla.obj-702900332-t,2017.0,"Quinton, Geoff",Book/Illustrated,2010.0,"9781488617737 Pearson chemistry 12 :  Western Australia student book Quinton, Geoff Book/Illustrated",0.9903381642512077,0.1279896031347664
9781488617737,224572710.0,Pearson chemistry 12 :  Western Australia student book,"Quinton, Geoff",2017-2018,"Book, Book/Illustrated",9.610252380371094,very relevant,url,restricted,https://nla.gov.au/nla.obj-702900332,2017.0,"Quinton, Geoff",Book/Illustrated,2010.0,"9781488617737 Pearson chemistry 12 :  Western Australia student book Quinton, Geoff Book/Illustrated",0.9903381642512077,0.1279896031347664
9781488613579,224572709.0,"Pearson physics 12 :  Western Australia student book /  coordinating authors Greg Moran ; authors: Doug Bail, Tracey Fisher, Geoff Lewis, Elke McKay, Gregory White","Moran, Greg",2017-2018,"Book, Book/Illustrated",9.451655387878418,very relevant,url,thumbnail,https://nla.gov.au/nla.obj-689224121-t,2017.0,"Moran, Greg",Book/Illustrated,2010.0,"9781488613579 Pearson physics 12 :  Western Australia student book /  coordinating authors Greg Moran ; authors: Doug Bail, Tracey Fisher, Geoff Lewis, Elke McKay, Gregory White Moran, Greg Book/Illustrated",0.9903381642512077,0.12236014554853061
9781488613579,224572709.0,"Pearson physics 12 :  Western Australia student book /  coordinating authors Greg Moran ; authors: Doug Bail, Tracey Fisher, Geoff Lewis, Elke McKay, Gregory White","Moran, Greg",2017-2018,"Book, Book/Illustrated",9.451655387878418,very relevant,url,restricted,https://nla.gov.au/nla.obj-689224121,2017.0,"Moran, Greg",Book/Illustrated,2010.0,"9781488613579 Pearson physics 12 :  Western Australia student book /  coordinating authors Greg Moran ; authors: Doug Bail, Tracey Fisher, Geoff Lewis, Elke McKay, Gregory White Moran, Greg Book/Illustrated",0.9903381642512077,0.12236014554853061
9780170452922,245954668.0,Biology WA. Mya Skirving,"Skirving, Mya",2020,"Book/Illustrated, Book",7.070510387420654,very relevant,,,,2020.0,"Skirving, Mya",Book/Illustrated,2020.0,"9780170452922 Biology WA. Mya Skirving Skirving, Mya Book/Illustrated",0.9939613526570048,0.03784054289986474
9780170452922,247685248.0,Biology WA ATAR Units 3 and 4 with 1 Access Code,"Skirving, Mya",2020,Book,6.004440307617188,very relevant,,,,2020.0,"Skirving, Mya",Book,2020.0,"9780170452922 Biology WA ATAR Units 3 and 4 with 1 Access Code Skirving, Mya Book",0.9939613526570048,0.0
9780076819690,,,,,,,,,,,,Unknown,Unknown,,9780076819690,0.5,0.5
9780655780731,,,,,,,,,,,,Unknown,Unknown,,9780655780731,0.5,0.5
9780732965679,30341747.0,Kookoo seikatsu : Japanese for secondary students. Keiko Aitchison,"Aitchison, Keiko",1994-2001,"Book, Book/Illustrated",12.673349380493164,very relevant,,,,1994.0,"Aitchison, Keiko",Book/Illustrated,1990.0,"9780732965679 Kookoo seikatsu : Japanese for secondary students. Keiko Aitchison Aitchison, Keiko Book/Illustrated",0.96256038647343,0.23671533855821483
9780732965679,192634377.0,Kookoo seikatsu : Japanese for secondary students book 1,"Aitchison, Keiko",1994-2001,"Book, Book/Illustrated",7.070510387420654,very relevant,,,,1994.0,"Aitchison, Keiko",Book/Illustrated,1990.0,"9780732965679 Kookoo seikatsu : Japanese for secondary students book 1 Aitchison, Keiko Book/Illustrated",0.96256038647343,0.03784054289986474
9780732965693,30341747.0,Kookoo seikatsu : Japanese for secondary students. Keiko Aitchison,"Aitchison, Keiko",1994-2001,"Book, Book/Illustrated",12.673349380493164,very relevant,,,,1994.0,"Aitchison, Keiko",Book/Illustrated,1990.0,"9780732965693 Kookoo seikatsu : Japanese for secondary students. Keiko Aitchison Aitchison, Keiko Book/Illustrated",0.96256038647343,0.23671533855821483
9780732965693,192635237.0,Kookoo seikatsu : Japanese for secondary students. Book 2 / Keiko Aitchison,"Aitchison, Keiko",1994-2009,"Book, Book/Illustrated",9.114736557006836,very relevant,,,,1994.0,"Aitchison, Keiko",Book/Illustrated,1990.0,"9780732965693 Kookoo seikatsu : Japanese for secondary students. Book 2 / Keiko Aitchison Aitchison, Keiko Book/Illustrated",0.96256038647343,0.11040108984018662
9781740818377,20959335.0,Lines to time :  a senior poetry anthology /  edited by John McKenzie,"McKenzie, J. K. (John K.)",1992-2007,Book,11.783647537231444,very relevant,,,,1992.0,"McKenzie, J. K. (John K.)",Book,1990.0,"9781740818377 Lines to time :  a senior poetry anthology /  edited by John McKenzie McKenzie, J. K. (John K.) Book",0.9601449275362319,0.20513504997696091
9781740818377,32114667.0,Lines to time :  a senior poetry anthology /  revised by Robert Cole,"Cole, Robert",2007,Book,8.340190887451172,very relevant,,,,2007.0,"Cole, Robert",Book,2000.0,"9781740818377 Lines to time :  a senior poetry anthology /  revised by Robert Cole Cole, Robert Book",0.9782608695652174,0.08290831127714053
9781108887199,245876312.0,Cambridge making and breaking the law VCE units 1 & 2 / Tim Lee [and six others],"Lee, Tim",2020,"Book/Illustrated, Book",7.070510387420654,very relevant,url,thumbnail,https://nla.gov.au/nla.obj-2900549342-t,2020.0,"Lee, Tim",Book/Illustrated,2020.0,"9781108887199 Cambridge making and breaking the law VCE units 1 & 2 / Tim Lee [and six others] Lee, Tim Book/Illustrated",0.9939613526570048,0.03784054289986474
9781108887199,245876312.0,Cambridge making and breaking the law VCE units 1 & 2 / Tim Lee [and six others],"Lee, Tim",2020,"Book/Illustrated, Book",7.070510387420654,very relevant,url,restricted,https://nla.gov.au/nla.obj-2900549342,2020.0,"Lee, Tim",Book/Illustrated,2020.0,"9781108887199 Cambridge making and breaking the law VCE units 1 & 2 / Tim Lee [and six others] Lee, Tim Book/Illustrated",0.9939613526570048,0.03784054289986474
9781108819275,,,,,,,,,,,,Unknown,Unknown,,9781108819275,0.5,0.5
9780170265560,6579469.0,"Dynamic agriculture /  Lisle Brown, Robert Hindmarsh, Ross McGregor","Brown, Lisle",1989-2015,"Book, Book/Illustrated",14.243587493896484,very relevant,,,,1989.0,"Brown, Lisle",Book/Illustrated,1980.0,"9780170265560 Dynamic agriculture /  Lisle Brown, Robert Hindmarsh, Ross McGregor Brown, Lisle Book/Illustrated",0.9565217391304348,0.29245150808301296
9781488620935,8422964.0,Global interactions / Grant Kleeman ... [and four others],"Kleeman, Grant",2007-2025,"Book, Book/Illustrated",15.012596130371094,very relevant,url,thumbnail,https://nla.gov.au/nla.obj-860477362-t,2007.0,"Kleeman, Grant",Book/Illustrated,2000.0,"9781488620935 Global interactions / Grant Kleeman ... [and four others] Kleeman, Grant Book/Illustrated",0.9782608695652174,0.31974774765503866
9781488620935,8422964.0,Global interactions / Grant Kleeman ... [and four others],"Kleeman, Grant",2007-2025,"Book, Book/Illustrated",15.012596130371094,very relevant,url,restricted,https://nla.gov.au/nla.obj-936316585,2007.0,"Kleeman, Grant",Book/Illustrated,2000.0,"9781488620935 Global interactions / Grant Kleeman ... [and four others] Kleeman, Grant Book/Illustrated",0.9782608695652174,0.31974774765503866
9780170418485,,,,,,,,,,,,Unknown,Unknown,,9780170418485,0.5,0.5
9780170418492,235717108.0,"Business for QCE :  diversification & evolution /  Sally Adams, Berenice Furlong, Melissa Larsson, Amy Thompson","Adams, Sally",2019,"Book/Illustrated, Book",7.070510387420654,very relevant,,,,2019.0,"Adams, Sally",Book/Illustrated,2010.0,"9780170418492 Business for QCE :  diversification & evolution /  Sally Adams, Berenice Furlong, Melissa Larsson, Amy Thompson Adams, Sally Book/Illustrated",0.9927536231884058,0.03784054289986474
9780170418492,260045851.0,Business for QCE units 3 & 4 :  diversification and evolution /  Sally Adams (author) ; Berenice Furlong (author) ; Melissa Larsson (author) ; Amy Thompson (author),"Adams, Sally",2019,"Book/Illustrated, Book",6.3984904289245605,very relevant,,,,2019.0,"Adams, Sally",Book/Illustrated,2010.0,"9780170418492 Business for QCE units 3 & 4 :  diversification and evolution /  Sally Adams (author) ; Berenice Furlong (author) ; Melissa Larsson (author) ; Amy Thompson (author) Adams, Sally Book/Illustrated",0.9927536231884058,0.013986951517087351
9780170401890,234622265.0,"Accounting : an introductory framework units 3 & 4 / T Stanley, C Ryan ; [Lyle Kirkwood ; John Falt]","Stanley, Trevor",2019,Book,7.070510387420654,very relevant,,,,2019.0,"Stanley, Trevor",Book,2010.0,"9780170401890 Accounting : an introductory framework units 3 & 4 / T Stanley, C Ryan ; [Lyle Kirkwood ; John Falt] Stanley, Trevor Book",0.9927536231884058,0.03784054289986474
9781108869300,192890411.0,Design and technology : stage 6 / Arna Wesley ; Romalina Rocca ; Sandra McKee ; Michael McLean,"Wesley, Arna",2015-2020,"Book, Book/Illustrated, Government publication",11.685738563537598,very relevant,url,thumbnail,https://nla.gov.au/nla.obj-2900441030-t,2015.0,"Wesley, Arna",Book/Illustrated,2010.0,"9781108869300 Design and technology : stage 6 / Arna Wesley ; Romalina Rocca ; Sandra McKee ; Michael McLean Wesley, Arna Book/Illustrated",0.9879227053140096,0.20165973555858166
9781108869300,192890411.0,Design and technology : stage 6 / Arna Wesley ; Romalina Rocca ; Sandra McKee ; Michael McLean,"Wesley, Arna",2015-2020,"Book, Book/Illustrated, Government publication",11.685738563537598,very relevant,url,restricted,https://nla.gov.au/nla.obj-2900441030,2015.0,"Wesley, Arna",Book/Illustrated,2010.0,"9781108869300 Design and technology : stage 6 / Arna Wesley ; Romalina Rocca ; Sandra McKee ; Michael McLean Wesley, Arna Book/Illustrated",0.9879227053140096,0.20165973555858166
9780170378543,,,,,,,,,,,,Unknown,Unknown,,9780170378543,0.5,0.5
9780170378611,210651159.0,"Food solutions :  food studies units 1 & 2 /  Glenis Heath, Heather McKenzie, Laurel Tully","Heath, Glenis,  1945-",2016-2022,"Book/Illustrated, Book",8.746767044067383,very relevant,,,,2016.0,"Heath, Glenis, 1945-",Book/Illustrated,2010.0,"9780170378611 Food solutions :  food studies units 1 & 2 /  Glenis Heath, Heather McKenzie, Laurel Tully Heath, Glenis, 1945- Book/Illustrated",0.9891304347826086,0.09733987894606352
9780170378611,249344922.0,Food solutions : food studies units 1 & 2 student book / Glenis Heath ; Heather McKenzie ; Laurel Tully,"Heath, Glenis, 1945-",2016,Book,6.751034259796143,very relevant,,,,2016.0,"Heath, Glenis, 1945-",Book,2010.0,"9780170378611 Food solutions : food studies units 1 & 2 student book / Glenis Heath ; Heather McKenzie ; Laurel Tully Heath, Glenis, 1945- Book",0.9891304347826086,0.026500622249351145
9780170378611,223393613.0,Food Solutions : Food Studies Units 1 and 2 Fourth Edition Student Book with 4 Access Codes,"Heath, Glenis",2016,"Book, Book/Illustrated",6.3984904289245605,very relevant,,,,2016.0,"Heath, Glenis",Book/Illustrated,2010.0,"9780170378611 Food Solutions : Food Studies Units 1 and 2 Fourth Edition Student Book with 4 Access Codes Heath, Glenis Book/Illustrated",0.9891304347826086,0.013986951517087351
9780170423601,235639524.0,"Nelson film, television and new media. Colin Stewart, Kylie Agnew, Matthew Beattie, Aimee Gust and Darren Sinclair","Stewart, Colin",2018,"Book, Book/Illustrated",8.119243621826172,very relevant,,,,2018.0,"Stewart, Colin",Book/Illustrated,2010.0,"9780170423601 Nelson film, television and new media. Colin Stewart, Kylie Agnew, Matthew Beattie, Aimee Gust and Darren Sinclair Stewart, Colin Book/Illustrated",0.9915458937198067,0.07506570820452454
9781108469418,230580511.0,Senior modern history for Queensland / Brian Hoepper [and 11 others],"Hoepper, Brian",2018-2019,"Book, Book/Illustrated",9.114736557006836,very relevant,url,thumbnail,https://nla.gov.au/nla.obj-2891588416-t,2018.0,"Hoepper, Brian",Book/Illustrated,2010.0,"9781108469418 Senior modern history for Queensland / Brian Hoepper [and 11 others] Hoepper, Brian Book/Illustrated",0.9915458937198067,0.11040108984018662
9781108469418,230580511.0,Senior modern history for Queensland / Brian Hoepper [and 11 others],"Hoepper, Brian",2018-2019,"Book, Book/Illustrated",9.114736557006836,very relevant,url,restricted,https://nla.gov.au/nla.obj-2891588416,2018.0,"Hoepper, Brian",Book/Illustrated,2010.0,"9781108469418 Senior modern history for Queensland / Brian Hoepper [and 11 others] Hoepper, Brian Book/Illustrated",0.9915458937198067,0.11040108984018662
9781108469418,249053887.0,Senior Modern History for Queensland / Units 1-4 / Cambridge University Press,,2018,Book,6.3984904289245605,very relevant,,,,2018.0,Unknown,Book,2010.0,9781108469418 Senior Modern History for Queensland / Units 1-4 / Cambridge University Press Book,0.9915458937198067,0.013986951517087351
9780170419918,234899351.0,Nelson design for QCE /  Kristen Guthrie with Chris Ralph,"Guthrie, Kristen",2018,"Book/Illustrated, Book",8.119243621826172,very relevant,,,,2018.0,"Guthrie, Kristen",Book/Illustrated,2010.0,"9780170419918 Nelson design for QCE /  Kristen Guthrie with Chris Ralph Guthrie, Kristen Book/Illustrated",0.9915458937198067,0.07506570820452454
9780170419918,236592606.0,Nelson Design QCE Unit 1'4 Student Book with 1 Access Code for 26 Months,"Guthrie, Kristen",2018,Book,6.004440307617188,very relevant,,,,2018.0,"Guthrie, Kristen",Book,2010.0,"9780170419918 Nelson Design QCE Unit 1'4 Student Book with 1 Access Code for 26 Months Guthrie, Kristen Book",0.9915458937198067,0.0
9783468980428,232482441.0,"Langenscheidt Standard dictionary German :  German-English, English-German /  edited by the Langenscheidt Editorial Staff",Langenscheidt-Redaktion,2018,Book,6.3984904289245605,very relevant,,,,2018.0,Langenscheidt-Redaktion,Book,2010.0,"9783468980428 Langenscheidt Standard dictionary German :  German-English, English-German /  edited by the Langenscheidt Editorial Staff Langenscheidt-Redaktion Book",0.9915458937198067,0.013986951517087351
9787561923818,37095878.0,"Easy steps to Chinese. / Yamin Ma, Xinyin Li","Ma, Yamin",2006-2018,"Book/Illustrated, Book",13.069032669067385,very relevant,,,,2006.0,"Ma, Yamin",Book/Illustrated,2000.0,"9787561923818 Easy steps to Chinese. / Yamin Ma, Xinyin Li Ma, Yamin Book/Illustrated",0.9770531400966184,0.25076025993787937
9787561923818,192548271.0,"Easy steps to Chinese = Qing song xue Zhong wen, 6, Textbook / Yamin Ma, Xinying Li","Ma, Yamin",2009,"Book/Illustrated, Book",7.070510387420654,very relevant,,,,2009.0,"Ma, Yamin",Book/Illustrated,2000.0,"9787561923818 Easy steps to Chinese = Qing song xue Zhong wen, 6, Textbook / Yamin Ma, Xinying Li Ma, Yamin Book/Illustrated",0.9806763285024155,0.03784054289986474
9780521044981,,,,,,,,,,,,Unknown,Unknown,,9780521044981,0.5,0.5
9781108590969,230372562.0,"Senior physical education for Queensland /  Ross Stewart, John Clancy, Greg Naughtin, Andrew Southey","Stewart, Ross",2018-2019,"Book, Book/Illustrated",7.633111000061035,very relevant,url,thumbnail,https://nla.gov.au/nla.obj-2891740689-t,2018.0,"Stewart, Ross",Book/Illustrated,2010.0,"9781108590969 Senior physical education for Queensland /  Ross Stewart, John Clancy, Greg Naughtin, Andrew Southey Stewart, Ross Book/Illustrated",0.9915458937198067,0.057810255043022576
9781108590969,230372562.0,"Senior physical education for Queensland /  Ross Stewart, John Clancy, Greg Naughtin, Andrew Southey","Stewart, Ross",2018-2019,"Book, Book/Illustrated",7.633111000061035,very relevant,url,restricted,https://nla.gov.au/nla.obj-2891740689,2018.0,"Stewart, Ross",Book/Illustrated,2010.0,"9781108590969 Senior physical education for Queensland /  Ross Stewart, John Clancy, Greg Naughtin, Andrew Southey Stewart, Ross Book/Illustrated",0.9915458937198067,0.057810255043022576
9780170373739,37183050.0,"Nelson physical education VCE units 1 & 2 /  Amanda Telford, Rob Malpeli, Rachael Whittle, Paul Seery, Mark Corrie","Telford, Amanda",2010-2016,"Book, Book/Illustrated",12.157639503479004,very relevant,,,,2010.0,"Telford, Amanda",Book/Illustrated,2010.0,"9780170373739 Nelson physical education VCE units 1 & 2 /  Amanda Telford, Rob Malpeli, Rachael Whittle, Paul Seery, Mark Corrie Telford, Amanda Book/Illustrated",0.9818840579710145,0.21841003002855805
9780170373739,245924392.0,Nelson Physical Education VCE Units 1&2,,2016,Book,6.004440307617188,very relevant,,,,2016.0,Unknown,Book,2010.0,9780170373739 Nelson Physical Education VCE Units 1&2 Book,0.9891304347826086,0.0
9780170373852,10957560.0,"Physical education :  VCE Units 3 & 4 /  Robert Malpeli, Margaret Horton, Glenn Davey","Malpeli, Robert",1993-2017,"Book, Book/Illustrated",9.91048812866211,very relevant,,,,1993.0,"Malpeli, Robert",Book/Illustrated,1990.0,"9780170373852 Physical education :  VCE Units 3 & 4 /  Robert Malpeli, Margaret Horton, Glenn Davey Malpeli, Robert Book/Illustrated",0.961352657004831,0.13864657956484652
9780170373852,176325060.0,"Nelson physical education : VCE units 3 & 4 / Rob Malpeli, Rachael Whittle, Amanda Telford, Paul Seery, Mark Corrie","Malpeli, Robert",2010-2025,"Book, Book/Illustrated",9.286694526672363,very relevant,,,,2010.0,"Malpeli, Robert",Book/Illustrated,2010.0,"9780170373852 Nelson physical education : VCE units 3 & 4 / Rob Malpeli, Rachael Whittle, Amanda Telford, Paul Seery, Mark Corrie Malpeli, Robert Book/Illustrated",0.9818840579710145,0.11650480014157845
9781108469913,,,,,,,,,,,,Unknown,Unknown,,9781108469913,0.5,0.5
9783125298613,,,,,,,,,,,,Unknown,Unknown,,9783125298613,0.5,0.5
9781938168369,213490797.0,U.S. History \ / P. Scott Corbett,"Corbett, P. Scott",2014-2025,"Book, Book/Illustrated, Government publication, Periodical, Periodical/Journal, magazine, other",11.366941452026367,very relevant,url,restricted,https://openstaxcollege.org/textbooks/us-history,2014.0,"Corbett, P. Scott",Book/Illustrated,2010.0,"9781938168369 U.S. History \ / P. Scott Corbett Corbett, P. Scott Book/Illustrated",0.9867149758454107,0.19034391683049426
9780077005603,,,,,,,,,,,,Unknown,Unknown,,9780077005603,0.5,0.5
9780199129690,188053465.0,"Sports, exercise & health science / John Sproule","Sproule, John.",2012,"Book, Book/Illustrated",6.3984904289245605,very relevant,url,restricted,http://openlibrary.org/books/OL25996346M,2012.0,"Sproule, John.",Book/Illustrated,2010.0,"9780199129690 Sports, exercise & health science / John Sproule Sproule, John. Book/Illustrated",0.9842995169082126,0.013986951517087351
9780730356394,5879235.0,"Business studies in action :  preliminary course /  Stephen Chapman, Natalie Devenish, Mohan Dhall","Chapman, Stephen (Stephen John)",2000-2021,"Book, Book/Illustrated, Audio book",15.28594970703125,very relevant,url,thumbnail,https://nla.gov.au/nla.obj-3344279773-t,2000.0,"Chapman, Stephen (Stephen John)",Book/Illustrated,2000.0,"9780730356394 Business studies in action :  preliminary course /  Stephen Chapman, Natalie Devenish, Mohan Dhall Chapman, Stephen (Stephen John) Book/Illustrated",0.9698067632850241,0.3294505316843466
9780730356394,5879235.0,"Business studies in action :  preliminary course /  Stephen Chapman, Natalie Devenish, Mohan Dhall","Chapman, Stephen (Stephen John)",2000-2021,"Book, Book/Illustrated, Audio book",15.28594970703125,very relevant,url,restricted,https://nla.gov.au/nla.obj-3344279773,2000.0,"Chapman, Stephen (Stephen John)",Book/Illustrated,2000.0,"9780730356394 Business studies in action :  preliminary course /  Stephen Chapman, Natalie Devenish, Mohan Dhall Chapman, Stephen (Stephen John) Book/Illustrated",0.9698067632850241,0.3294505316843466
9780730356394,234129255.0,"Jacaranda business studies in action :  preliminary course /  Stephen Chapman, Rosalinda Gallina, Natalie Devenish","Chapman, Stephen (Stephen John)",2019-2022,"Book, Book/Illustrated",10.940078735351562,very relevant,url,thumbnail,https://nla.gov.au/nla.obj-3344279813-t,2019.0,"Chapman, Stephen (Stephen John)",Book/Illustrated,2010.0,"9780730356394 Jacaranda business studies in action :  preliminary course /  Stephen Chapman, Rosalinda Gallina, Natalie Devenish Chapman, Stephen (Stephen John) Book/Illustrated",0.9927536231884058,0.17519227037807383
9780730356394,234129255.0,"Jacaranda business studies in action :  preliminary course /  Stephen Chapman, Rosalinda Gallina, Natalie Devenish","Chapman, Stephen (Stephen John)",2019-2022,"Book, Book/Illustrated",10.940078735351562,very relevant,url,restricted,https://nla.gov.au/nla.obj-3344279813,2019.0,"Chapman, Stephen (Stephen John)",Book/Illustrated,2010.0,"9780730356394 Jacaranda business studies in action :  preliminary course /  Stephen Chapman, Rosalinda Gallina, Natalie Devenish Chapman, Stephen (Stephen John) Book/Illustrated",0.9927536231884058,0.17519227037807383
9780730356394,250083681.0,"Business studies in action. preliminary course, fifth edition /  Stephen Chapman (author) ; Rosalinda Gallina (author) ; Natalie Devenish (author)",,2018,Book,6.3984904289245605,very relevant,,,,2018.0,Unknown,Book,2010.0,"9780730356394 Business studies in action. preliminary course, fifth edition /  Stephen Chapman (author) ; Rosalinda Gallina (author) ; Natalie Devenish (author) Book",0.9915458937198067,0.013986951517087351
