ISBN,trove_id,title,author,issued,type,relevance_score,relevance_value,identifier_type,identifier_linktype,identifier_value
9781876703424,234432883,"Hazards and disasters :  VCE geography unit 1 /  authors, Adriana Abels [and seven others]","Abels, Adriana",2016-2021,"Book/Illustrated, Book",8.548882484436035,very relevant,url,restricted,https://www.gtav.asn.au
9780198715443,32616353,The Oxford dictionary of literary terms /  Chris Baldick,"Baldick, Chris",2000-2025,"Book, Book/Illustrated, Periodical, Periodical/Journal, magazine, other",19.581790924072266,very relevant,url,restricted,http://search.ebscohost.com/login.aspx?direct=true&scope=site&db=nlebk&AN=234734
9780373028696,,,,,,,,,,
9780170365642,200737982,VCE psychology research methods :  key science skills workbook /  Kristy Kendall,"Kendall, Kristy",2011-2015,"Book/Illustrated, Book",7.36301851272583,very relevant,,,
9781108469845,20866157,"Cambridge VCE accounting /  Anthony Simmons, Richard Hardy","Simmons, Anthony",2006-2024,"Book, Book/Illustrated",13.510377883911133,very relevant,url,thumbnail,https://nla.gov.au/nla.obj-2891739689-t
9781108469845,20866157,"Cambridge VCE accounting /  Anthony Simmons, Richard Hardy","Simmons, Anthony",2006-2024,"Book, Book/Illustrated",13.510377883911133,very relevant,url,restricted,https://nla.gov.au/nla.obj-2892326531
9781108469845,235106847,Cambridge vce accounting units 1 and 2 workbook 3rd edition / Cambridge University Press,,2019,Book,6.0044403076171875,very relevant,,,
9781108469906,20866157,"Cambridge VCE accounting /  Anthony Simmons, Richard Hardy","Simmons, Anthony",2006-2024,"Book, Book/Illustrated",13.510377883911133,very relevant,url,thumbnail,https://nla.gov.au/nla.obj-2891739689-t
9781108469906,20866157,"Cambridge VCE accounting /  Anthony Simmons, Richard Hardy","Simmons, Anthony",2006-2024,"Book, Book/Illustrated",13.510377883911133,very relevant,url,restricted,https://nla.gov.au/nla.obj-2892326531
9781921450655,182153980,"Contemporary Asian Australian poets /  edited by Adam Aitken, Kim Cheng Boey & Michelle Cahill","Aitken, Adam,  1960-",2012-2013,Book,12.33508586883545,very relevant,,,
9781405801683,34040132,Historians on history :  readings /  edited and introduced by John Tosh,"Tosh, John",2000-2018,Book,9.763036727905273,very relevant,url,restricted,http://search.ebscohost.com/login.aspx?direct=true&scope=site&db=nlebk&db=nlabk&AN=797529
9781875585175,229602524,"American revolution : study and exam guide / Jennifer Casey, Ian Lyell","Casey, Jennifer, (Teacher)",2017-2022,"Book, Book/Illustrated",7.633111000061035,very relevant,,,
9780141199351,5956538,The tenant of Wildfell Hall / Anne Brontë,"Brontë, Anne, 1820-1849",1847-2025,"Book, Audio book, Book/Illustrated, Book/Large print, Sound",21.90574836730957,very relevant,url,restricted,https://hclib.overdrive.com/media/B3DBE391-46FC-4573-8F9D-5040AB6E81C7
9781875585168,228868320,Russian revolution : study and exam guide / Ian Lyell,"Lyell, Ian",2017,"Book/Illustrated, Book",8.340190887451172,very relevant,,,
9781875585168,10746911,The Chinese revolution : a student handbook / David Carr,"Carr, David",1993,"Book/Illustrated, Book",7.070510387420654,very relevant,,,
9781921741999,238877383,Strive chemistry 12 : past HSC Q & A / Catherine Odlum & Robert Garner,"Odlum, Catherine",2020,"Book/Illustrated, Book",11.379989624023438,very relevant,,,
9781840222654,8474401,Collected stories of Katherine Mansfield,"Mansfield, Katherine,  1888-1923",1945-2012,"Book, Audio book, Book/Illustrated, Book/Braille",15.8017578125,very relevant,url,restricted,http://catalog.hathitrust.org/api/volumes/oclc/74522013.html
9780812979329,172486884,Behind the beautiful forevers / Katherine Boo,"Boo, Katherine",2011-2018,"Book, Audio book, Book/Large print, Article/Journal or magazine article, Article",20.52884292602539,very relevant,url,thumbnail,https://nla.gov.au/nla.obj-1007633916-t
9780812979329,172486884,Behind the beautiful forevers / Katherine Boo,"Boo, Katherine",2011-2018,"Book, Audio book, Book/Large print, Article/Journal or magazine article, Article",20.52884292602539,very relevant,url,restricted,https://www.overdrive.com/search?q=49A84FE7-94C2-4D0E-8097-0476AEB8C0BF
9780170419901,236660512,"Psychology WA ATAR :  self and others, units 3 & 4 /  Elizabth Conocono ; Colleen Hackett","Conocono, Elizabeth.",2017-2019,"Book, Book/Illustrated",7.633111000061035,very relevant,,,
9780170419901,236592595,"Psychology WA ATAR :  self and others, units 1 & 2 /  Colleeen Hackett ; Elizabeth Conocono","Conocono, Elizabeth",2018-2019,"Book, Book/Illustrated",7.36301851272583,very relevant,,,
9780833083982,190819503,"Autonomous vehicle technology : a guide for policymakers / James M. Anderson, Nidhi Kalra, Karlyn D. Stanley, Paul Sorensen, Constantine Samaras, Oluwatobi A. Oluwatola","Anderson, James M.",2014,"Article/Report, Article, Book, Book/Illustrated",9.91048812866211,very relevant,url,restricted,http://libweb.ben.edu/login?url=http://www.jstor.org/stable/10.7249/j.ctt5hhwgz
9780974839165,,,,,,,,,,
9781111841935,178410202,"Ed psych / Jack Snowman, Rick McCown","Snowman, Jack",2013,"Book/Illustrated, Book",7.36301851272583,very relevant,,,
9781930882744,,,,,,,,,,
9780076716623,,,,,,,,,,
9780076855049,,,,,,,,,,
9780078971747,,,,,,,,,,
9781876739676,176126549,"Ni hao 5 : student workbook, higher advanced level / by Shumang Fredlein","Fredlein, Shumang",2012,"Book/Illustrated, Book, Sound, Sound/Other sound",8.340190887451172,very relevant,,,
9780143039952,1101425,The Odyssey /  Homer ; translated by Robert Fagles ; introduction and notes by Bernard Knox,Homer,1524-2025,"Book, Book/Illustrated, Audio book, Microform, Book/Braille",26.210214614868164,very relevant,url,thumbnail,https://repository.monash.edu/files//original/cd7d0fcfc9cc587f2d84c56347a737df.jpg
9780143039952,1101425,The Odyssey /  Homer ; translated by Robert Fagles ; introduction and notes by Bernard Knox,Homer,1524-2025,"Book, Book/Illustrated, Audio book, Microform, Book/Braille",26.210214614868164,very relevant,url,restricted,http://openlibrary.org/books/OL20604026M
9780199298525,19542063,"Oxford beginners Japanese dictionary /  edited by Jonathan Bunt, with Gillian Hall","Bunt, Jonathan",2006,Book,10.45471477508545,very relevant,url,restricted,http://www.loc.gov/catdir/enhancements/fy0725/2006046440-d.html
9781488621475,237054860,Pearson specialist mathematics Queensland 12 /  Amy Hawke [and 4 others],"Hawke, Amy",2019,"Book, Book/Illustrated",9.114736557006836,very relevant,url,thumbnail,https://nla.gov.au/nla.obj-1638539998-t
9781488621475,237054860,Pearson specialist mathematics Queensland 12 /  Amy Hawke [and 4 others],"Hawke, Amy",2019,"Book, Book/Illustrated",9.114736557006836,very relevant,url,restricted,https://nla.gov.au/nla.obj-1638539998
9781488621468,237449378,Pearson mathematical methods Queensland 12 /  Nigel Treolar [and 4 others],"Treloar, Nigel",2019,"Book, Book/Illustrated",9.286694526672363,very relevant,url,thumbnail,https://nla.gov.au/nla.obj-1638540343-t
9781488621468,237449378,Pearson mathematical methods Queensland 12 /  Nigel Treolar [and 4 others],"Treloar, Nigel",2019,"Book, Book/Illustrated",9.286694526672363,very relevant,url,restricted,https://nla.gov.au/nla.obj-1638540343
9781488621451,229824963,Pearson general mathematics Queensland 12 /  Scott Brown [and 4 others],"Silva, Nicola",2018-2019,"Book, Book/Illustrated",11.87971305847168,very relevant,url,thumbnail,https://nla.gov.au/nla.obj-1638540609-t
9781488621451,229824963,Pearson general mathematics Queensland 12 /  Scott Brown [and 4 others],"Silva, Nicola",2018-2019,"Book, Book/Illustrated",11.87971305847168,very relevant,url,restricted,https://nla.gov.au/nla.obj-1638540609
9781488621451,237447600,Pearson general mathematics Queensland 12 : unit 3 & 4. Scott Brown,"Brown, Scott, (Teacher)",2019,"Book, Book/Illustrated",6.751034259796143,very relevant,,,
9781488619663,237447593,Pearson biology Queensland 12 /  Yvonne Sanders,"Sanders, Yvonne",2019,"Book/Illustrated, Book",10.45471477508545,very relevant,url,thumbnail,https://nla.gov.au/nla.obj-1638543685-t
9781488619663,237447593,Pearson biology Queensland 12 /  Yvonne Sanders,"Sanders, Yvonne",2019,"Book/Illustrated, Book",10.45471477508545,very relevant,url,restricted,https://nla.gov.au/nla.obj-1638543685
9781488619663,237054855,Pearson biology Queensland skills and assessment 12 units 3 & 4 / Yvonne Sanders,"Sanders, Yvonne",2019,"Book/Illustrated, Book",7.633111000061035,very relevant,,,
9781488619687,237054854,Pearson chemistry Queensland 12 /  Penny Commons [and 18 others],"Commons, Penny",2019,"Book, Book/Illustrated",10.58095645904541,very relevant,url,thumbnail,https://nla.gov.au/nla.obj-1638543051-t
9781488619687,237054854,Pearson chemistry Queensland 12 /  Penny Commons [and 18 others],"Commons, Penny",2019,"Book, Book/Illustrated",10.58095645904541,very relevant,url,restricted,https://nla.gov.au/nla.obj-1638543051
9781488619687,237054856,Pearson chemistry Queensland skills and assessment 12 units 3 & 4 /  Penny Commons,"Commons, Penny",2019,"Book/Illustrated, Book",6.751034259796143,very relevant,,,
9781488619687,237449377,Pearson Chemistry Queensland 12. Penny Commons [and 18 others],"Commons, Penny",2019,"Book/Illustrated, Book",6.3984904289245605,very relevant,,,
9780170373937,226742003,"Nelson physical education. workbook : peak performance / Rob Malpeli, Rachael Whittle, Amanda Telford, Paul Seery, Mark Corrie","Malpeli, Robert",2010-2017,"Book, Book/Illustrated",8.746767044067383,very relevant,,,
9788431661151,,,,,,,,,,
9780008167677,207979791,Collins Latin dictionary & grammar,Collins Dictionaries,1997-2016,Book,9.451655387878418,very relevant,,,
9780008167677,260161196,Collins Latin dictionary & grammar,,2016,Book,6.3984904289245605,very relevant,,,
9780593331828,249128724,Like a house on fire : a novel / Lauren McBrayer,"McBrayer, Lauren",2022-2023,Book,13.510377883911133,very relevant,url,restricted,https://www.overdrive.com/search?q=2BC63D30-C401-4A9D-8C0A-D5DC39468179
9780593331828,250405883,Like A House On Fire / Lauren Mcbrayer,"Mcbrayer, Lauren",2022-2023,"Book, Audio book, Book/Illustrated",7.884276390075684,very relevant,,,
9780987052032,229930924,VCE music performance music language essentials. student workbook : theory & aural / Melinda Ceresoli,"Ceresoli, Melinda",2016,"Book/Illustrated, Book",6.751034259796143,very relevant,,,
9781741307641,259017571,Work Studies For Senior Students 2ED,"Paul Broadbent, Peter Patilla",,Book,6.3984904289245605,very relevant,,,
9780170459273,247160790,"HSC Year 12 mathematics extension 2. Jim Green, Janet Hunter ; series editor, Robert Yen","Green, Jim",2021,"Book, Book/Illustrated",10.053027153015137,very relevant,,,
9780992573850,201856150,"Exploring Physics : Year 12 experiments, investigations and problems / Science Teachers Association of Western Australia ; editorial panel, John Clarke, Geoff Lewis",Science Teachers' Association of Western Australia,2015,"Book, Book/Illustrated",6.751034259796143,very relevant,,,
9780648841906,33783835,"Qantas, a business case study / by David Broadbridge","Broadbridge, David",2008-2021,"Book/Illustrated, Book",11.165064811706543,very relevant,,,
9780648841906,247167784,Business case study - qantas (2021 edn),Broadbridge,2021,Book,6.3984904289245605,very relevant,,,
9780648841906,239307705,Qantas a Business Case Study 2021,Get Smart Education,2021,Book,6.0044403076171875,very relevant,,,
9780170365635,17288563,Nelson psychology /  Helene van Iersel [and others],"Van Iersel, Helene,  1950-",2005-2016,"Book/Illustrated, Book",10.45471477508545,very relevant,,,
9780170365635,245924393,"Nelson psychology. VCE units 3 & 4, Student activity manual / Helene Van Iersel [and five others]","Iersel, Helene van",2016,"Book/Illustrated, Book",6.0044403076171875,very relevant,,,
2019052211324,,,,,,,,,,
9780170373982,199034724,A+ chem notes Unit 3 / Jennifer Willis,"Willis, Jennifer",2016,Book,7.36301851272583,very relevant,,,
9780170374040,200874604,Psych notes : VCE unit 3 / Peter Milesi,"Milesi, Peter",2016,"Book/Illustrated, Book",7.36301851272583,very relevant,,,
9780170374057,38387014,VCE psychology unit 4 : psych notes / Peter Milesi,"Milesi, Peter",2010-2016,"Book, Book/Illustrated",8.746767044067383,very relevant,,,
9780170373951,200874609,VCE biology unit 3 : BIOL notes / Diane Canavan,"Canavan, Diane D.",2016,"Book/Illustrated, Book",7.36301851272583,very relevant,,,
9780170373951,229854995,BIOL notes : VCE biology unit 3 / Diane Canavan,"Canavan, Diane D.",2016,Book,6.3984904289245605,very relevant,,,
9780170373968,173308336,Biol notes : VCE biology unit 4 / Diane Canavan,"Canavan, Diane D.",2013-2016,"Book, Book/Illustrated",8.548882484436035,very relevant,,,
9780170385459,38843321,"A+ Phys ed notes : VCE Physical Education units 3 & 4 / Robert Malpeli, Amanda Telford","Malpeli, Robert",2008-2017,"Book/Illustrated, Book",9.451655387878418,very relevant,,,
9780170385459,227353603,A+ Phys Ed Notes VCE Units 3 And 4,"Malpeli, Robert",2017,Book,6.0044403076171875,very relevant,,,
9780170373999,192638500,Chem notes :  VCE Chemistry Unit 4 /  Jennifer Willis,"Willis, Jennifer",2009-2016,"Book/Illustrated, Book",8.119243621826172,very relevant,,,
9781864413335,6398440,Wakatta! / by David Jaffray and Masumi Sorrell,"Jaffray, David",1900-2017,"Book/Illustrated, Book, Audio book",9.451655387878418,very relevant,,,
9781864413335,189725646,Wakatta! workbook one / by David Jaffray and Masumi Sorrell,"Jaffray, David",1999,"Book/Illustrated, Book",7.36301851272583,very relevant,,,
9781740200523,6398440,Wakatta! / by David Jaffray and Masumi Sorrell,"Jaffray, David",1900-2017,"Book/Illustrated, Book, Audio book",9.451655387878418,very relevant,,,
9781740200523,189725648,Wakatta! Workbook two / by David Jaffray and Masumi Sorrell,"Jaffray, David",2000,"Book/Illustrated, Book",7.070510387420654,very relevant,,,
9780170354097,203652776,"A+ further mathematics VCE units 3 & 4 :  notes /  Christine McRae, Mark O'Connell","McRae, Christine,  (Mathematics teacher)",2015,"Book/Illustrated, Book",7.070510387420654,very relevant,,,
9780170354127,204134254,A+ mathematical methods VCE units 3 & 4 : notes / Sue Garner,"Garner, Sue, (Mathematics teacher)",2015,"Book/Illustrated, Book",6.751034259796143,very relevant,,,
9780170400251,227841793,Legal studies notes : VCE legal studies units 3 & 4 / Jennifer Poore,"Poore, Jennifer",2017-2023,"Book/Illustrated, Book",8.548882484436035,very relevant,,,
9781922034717,230458209,Extension mathematics 2 : past HSC papers with worked solutions 1990 to 2017 / series created by Jim Coroneos,"Coroneos, J. (James)",2018,"Book/Illustrated, Book",7.36301851272583,very relevant,,,
9781438072791,20566399,French now! : level 1 / Christopher Kendris and Theodore Kendris,"Kendris, Christopher",1996-2013,"Book, Book/Illustrated",6.0044403076171875,very relevant,url,restricted,http://www.loc.gov/catdir/toc/ecip0618/2006026220.html
9781260121070,191016714,Basic Japanese / Eriko Sato,"Sato, Eriko, 1962-",2014-2024,Book,9.114736557006836,very relevant,url,restricted,http://www.contentreserve.com/TitleInfo.asp?ID={4A48C86C-F3B4-4AD0-9BB5-8328C839F2E0}&Format=50
9788877610867,,,,,,,,,,
9780076757480,,,,,,,,,,
9780435193102,6901788,The second part of King Henry IV /  edited by A.R. Humphreys,"Shakespeare, William,  1564-1616",1600-2017,"Book, Book/Illustrated, Audio book, Microform, Book/Large print",18.374160766601562,very relevant,url,restricted,https://elib.southwest.tn.edu:3443/login?url=http://www.netlibrary.com/urlapi.asp?action=summary&v=1&bookid=1010900
9783499256356,38523275,Tschick : Roman / Wolfgang Herrndorf,"Herrndorf, Wolfgang, 1965-",2010-2018,"Book, Audio book",8.746767044067383,very relevant,url,restricted,http://openlibrary.org/books/OL25302940M
9780076045372,173742490,Everyday mathematics : My reference book grade 1-2,"BELL, MAX",2007,Book,6.0044403076171875,very relevant,,,
9780076045372,184713437,"Everyday Mathematics: Journal 2 Grade 1 / University of Chicago School Mathematics Project ; [authors, Max Bell ... [et al.]]","BELL, MAX",2007-2011,Book,6.0044403076171875,very relevant,url,restricted,http://openlibrary.org/books/OL20914834M
9780076045372,37616694,Everyday mathematics,Max Bell,1999-2012,"Book, Book/Illustrated",6.0044403076171875,very relevant,url,restricted,http://openlibrary.org/books/OL19567163M
9780170390330,227354271,Mathematics methods /  AJ Sadler,"Sadler, A.J.",2016,"Book/Illustrated, Book",8.548882484436035,very relevant,,,
9780170390330,228501549,Mathematics methods student book / A. J. Sadler,"Sadler, A. J",2016,"Book/Illustrated, Book",6.3984904289245605,very relevant,,,
